"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FJ64TZ68GYS2V69NNK5ETA","Rortjarn Lake, Norway","Arctic charr","relative weight","percent","153","278",NA,NA,NA,NA,"16",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","5",NA,"zooplankton","6.1","unknown"
"0001FJ64TZQNYJJ0EZX1J7G4Z0","lake torron, Norway","Arctic charr","relative weight","percent","100","300",NA,NA,NA,NA,"20",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","16",NA,"zooplankton","0","unknown"
"0001FJ64TZESQNJPWY0WJBRB53","lake storsjouten, Norway","Arctic charr","relative weight","percent","100","300",NA,NA,NA,NA,"20",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","17",NA,"zooplankton","7.7","unknown"
"0001FJ64TZZN9EWBJ80RY6HG20","Lake Fansjon, Norway","Arctic charr","relative weight","percent","92","246",NA,NA,NA,NA,"25",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","3",NA,"zooplankton","1.1","unknown"
"0001FJ64TZTD9PN4YC9H5HQGXA","lake kultsjon, Norway","Arctic charr","relative weight","percent","160","390",NA,NA,NA,NA,"52",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","14",NA,"zooplankton","0","unknown"
"0001FJ64TZEZQ768Z2VJEX4YV9","Lake Kvarnbergsvattnet, Norway","Arctic charr","relative weight","percent","150","300",NA,NA,NA,NA,"91",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","11",NA,"zooplankton","46.2","unknown"
"0001FJ64TZTQ1YMDRVCZR5P59G","lake kvarnbergsvattnet, Norway","Arctic charr","relative weight","percent","180","280",NA,NA,NA,NA,"100",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","18",NA,"zooplankton","0","unknown"
"0001FJ64TZQXK5F19M0H5XX4AK","lake ajaure, Norway","Arctic charr","relative weight","percent","240","350",NA,NA,NA,NA,"100",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","20",NA,"zooplankton","0","unknown"
"0001FJ64TZTYZ21CYN4ZHT20D8","Lake Ankarvattnet, Norway","Arctic charr","relative weight","percent","200","350",NA,NA,NA,NA,"232",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","2",NA,"zooplankton","1.2","unknown"
"0001FJ64TZ39KV4M1D71MFC7VA","Lake ovre bjorkvattnet, Norway","Arctic charr","relative weight","percent","164","195",NA,NA,NA,NA,"237",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","12",NA,"zooplankton","31.1","unknown"
"0001FJ64TZEFGZWBM53JN3AFA8","Lake Stora Grasan, Norway","Arctic charr","relative weight","percent",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","6",NA,"pallasea","0","unknown"
"0001FJ64TZ6KAGSD330RF5NB2C","Lake Lidsjon, Norway","Arctic charr","relative weight","percent","200","410",NA,NA,NA,NA,"7",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","7",NA,"pallasea","0","unknown"
"0001FJ64TZS4EHD8413HZYB18S","O and V Rosjon Lake, Norway","Arctic charr","relative weight","percent","135","320",NA,NA,NA,NA,"8",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","4",NA,"pallasea","0","unknown"
"0001FJ64TZG1MQ74Q067K8MFJD","Lake Bjorkvattnet, Norway","Arctic charr","relative weight","percent","166","341",NA,NA,NA,NA,"8",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","8",NA,"pallasea","0","unknown"
"0001FJ64TZGEQJ8RYQAZTE7GN3","Lake Stora Mjolkvattnet, Norway","Arctic charr","relative weight","percent","150","220",NA,NA,NA,NA,"8",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","10",NA,"pallasea","0","unknown"
"0001FJ64TZN0QT976T7CXSDQ1C","Mullbarstjarn lake, Norway","Arctic charr","relative weight","percent","300","350",NA,NA,NA,NA,"9",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","1",NA,"pallasea","0","unknown"
"0001FJ64TZWRRA98DZ9MR3Q81G","lake nakten, Norway","Arctic charr","relative weight","percent","300","350",NA,NA,NA,NA,"10",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","15",NA,"pallasea","0","unknown"
"0001FJ64TZYJBDWF8K31X65DJF","Lake riebnes, Norway","Arctic charr","relative weight","percent","198","470",NA,NA,NA,NA,"12",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","13",NA,"pallasea","0","unknown"
"0001FJ64TZM9AAZBKK2CSWZMJS","lake blasjon, Norway","Arctic charr","relative weight","percent","150","300",NA,NA,NA,NA,"12",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","19",NA,"pallasea","38.4","unknown"
"0001FJ64TZ0GM38A6XF1DFXPS2","Lake Dabbsjon, Norway","Arctic charr","relative weight","percent","277","385",NA,NA,NA,NA,"14",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","9",NA,"pallasea","18.6","unknown"
"0001FJ64TZ68GYS2V69NNK5ETA","Rortjarn Lake, Norway","Arctic charr","relative weight","percent","153","278",NA,NA,NA,NA,"16",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","5",NA,"pallasea","0","unknown"
"0001FJ64TZQNYJJ0EZX1J7G4Z0","lake torron, Norway","Arctic charr","relative weight","percent","100","300",NA,NA,NA,NA,"20",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","16",NA,"pallasea","0","unknown"
"0001FJ64TZESQNJPWY0WJBRB53","lake storsjouten, Norway","Arctic charr","relative weight","percent","100","300",NA,NA,NA,NA,"20",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","17",NA,"pallasea","0","unknown"
"0001FJ64TZZN9EWBJ80RY6HG20","Lake Fansjon, Norway","Arctic charr","relative weight","percent","92","246",NA,NA,NA,NA,"25",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","3",NA,"pallasea","0","unknown"
"0001FJ64TZTD9PN4YC9H5HQGXA","lake kultsjon, Norway","Arctic charr","relative weight","percent","160","390",NA,NA,NA,NA,"52",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","14",NA,"pallasea","0","unknown"
"0001FJ64TZEZQ768Z2VJEX4YV9","Lake Kvarnbergsvattnet, Norway","Arctic charr","relative weight","percent","150","300",NA,NA,NA,NA,"91",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","11",NA,"pallasea","0","unknown"
"0001FJ64TZTQ1YMDRVCZR5P59G","lake kvarnbergsvattnet, Norway","Arctic charr","relative weight","percent","180","280",NA,NA,NA,NA,"100",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","18",NA,"pallasea","0","unknown"
"0001FJ64TZQXK5F19M0H5XX4AK","lake ajaure, Norway","Arctic charr","relative weight","percent","240","350",NA,NA,NA,NA,"100",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","20",NA,"pallasea","14.9","unknown"
"0001FJ64TZTYZ21CYN4ZHT20D8","Lake Ankarvattnet, Norway","Arctic charr","relative weight","percent","200","350",NA,NA,NA,NA,"232",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","2",NA,"pallasea","0","unknown"
"0001FJ64TZ39KV4M1D71MFC7VA","Lake ovre bjorkvattnet, Norway","Arctic charr","relative weight","percent","164","195",NA,NA,NA,NA,"237",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","12",NA,"pallasea","0","unknown"
"0001FJ64TZEFGZWBM53JN3AFA8","Lake Stora Grasan, Norway","Arctic charr","relative weight","percent",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","6",NA,"mysis","0","unknown"
"0001FJ64TZ6KAGSD330RF5NB2C","Lake Lidsjon, Norway","Arctic charr","relative weight","percent","200","410",NA,NA,NA,NA,"7",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","7",NA,"mysis","0","unknown"
"0001FJ64TZS4EHD8413HZYB18S","O and V Rosjon Lake, Norway","Arctic charr","relative weight","percent","135","320",NA,NA,NA,NA,"8",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","4",NA,"mysis","0","unknown"
"0001FJ64TZG1MQ74Q067K8MFJD","Lake Bjorkvattnet, Norway","Arctic charr","relative weight","percent","166","341",NA,NA,NA,NA,"8",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","8",NA,"mysis","64.8","unknown"
"0001FJ64TZGEQJ8RYQAZTE7GN3","Lake Stora Mjolkvattnet, Norway","Arctic charr","relative weight","percent","150","220",NA,NA,NA,NA,"8",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","10",NA,"mysis","0","unknown"
"0001FJ64TZN0QT976T7CXSDQ1C","Mullbarstjarn lake, Norway","Arctic charr","relative weight","percent","300","350",NA,NA,NA,NA,"9",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","1",NA,"mysis","0","unknown"
"0001FJ64TZWRRA98DZ9MR3Q81G","lake nakten, Norway","Arctic charr","relative weight","percent","300","350",NA,NA,NA,NA,"10",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","15",NA,"mysis","6.7","unknown"
"0001FJ64TZYJBDWF8K31X65DJF","Lake riebnes, Norway","Arctic charr","relative weight","percent","198","470",NA,NA,NA,NA,"12",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","13",NA,"mysis","0","unknown"
"0001FJ64TZM9AAZBKK2CSWZMJS","lake blasjon, Norway","Arctic charr","relative weight","percent","150","300",NA,NA,NA,NA,"12",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","19",NA,"mysis","53.7","unknown"
"0001FJ64TZ0GM38A6XF1DFXPS2","Lake Dabbsjon, Norway","Arctic charr","relative weight","percent","277","385",NA,NA,NA,NA,"14",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","9",NA,"mysis","77.2","unknown"
"0001FJ64TZ68GYS2V69NNK5ETA","Rortjarn Lake, Norway","Arctic charr","relative weight","percent","153","278",NA,NA,NA,NA,"16",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","5",NA,"mysis","0","unknown"
"0001FJ64TZQNYJJ0EZX1J7G4Z0","lake torron, Norway","Arctic charr","relative weight","percent","100","300",NA,NA,NA,NA,"20",NA,NA,NA,"lake",NA,"Hammar","1998","Nordic Journal of Freshwater Research","Hammar, J. O. H. A. N. (1998). Interactive asymmetry and seasonal niche shifts in sympatric Arctic char (Salvelinus alpinus) and brown trout (Salmo trutta): evidence from winter diet and accumulation of radiocesium. Nordic Journal of Freshwater Research, 33-64.","tbl 2","collection site","16",NA,"mysis","97.7","unknown"
