"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"rotifera","1e-04","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"oligochaeta","0.3034","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"hymenoptera","0.0573","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"insects pupae","1.29","pupae"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"insects eggs","0.1473","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"diptera","55.67","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"tricoptera","8.4729","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"coleoptera","3.9461","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"odonata","1.5606","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"hemiptera","1.5352","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"ephemeroptera","1.4625","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"megaloptera","0.2342","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"mollusks","2.5144","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"crustaceans","3.9221","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"fish scales","0.0767","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"seeds","0.0324","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"detritus","8.9788","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"sand particles","8.1944","unknown"
"0001FJ5W1BQ04PC6K6D05KVAKY","Niger River, Benin, Nigeria","Marcusenius senegalensis","relative volume","percent",NA,NA,NA,NA,NA,NA,"2019","2015-11-01","2016-08-01",NA,"river",NA,"Adjibade et al.","2019","International Journal of Fisheries and Aquatic Studies","Adjibade, K. N., Adite, A., Arame, H., & Sidi, R. (2019). Feeding ecology of Marcusenius senegalensis (Pisces: Osteoglossiformes: Mormyridae; Steindachner, 1870) from Niger River in Northern Benin.","tbl 1",NA,"1",NA,"unidentified materials","0.469","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"chironomid larvae","32.6","larvae"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"ephemeroptera nymphs","6.4","larvae"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"trichoptera larvae_pupae","7.8","larvae"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"odonata nymphs","1.3","larvae"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"coleoptera","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"hemiptera","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"hydracarina","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"copepoda","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"cladocera","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"ostracoda","1.2","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"nematoda","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"molluscs","2.3","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"fish","<1.0","unknown"
"0001FJ5W1BFD05Z8JF5C3YCVR2","Lake Awassa, Ethiopia","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"104","1987-12-01","1988-10-01","no mention","lake","no mention","Admassu & Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"macronhyte fruits","48.5","unknown"
"0001FJ5W1BJB999B954W798SY5","Lake Awasa, Ethiopoa","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"chironomid larvae","32.6","larvae"
"0001FJ5W1B70J9GRP8BSZDEVXB","Lake Awasa, Ethiopoa","Barbus intermedius","abundance","number","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","2",NA,"chironomid larvae","85","larvae"
"0001FJ5W1BJB999B954W798SY5","Lake Awasa, Ethiopoa","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"ephemeroptera nymphs","6.4","larvae"
"0001FJ5W1B70J9GRP8BSZDEVXB","Lake Awasa, Ethiopoa","Barbus intermedius","abundance","number","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","2",NA,"ephemeroptera nymphs","61","larvae"
"0001FJ5W1BJB999B954W798SY5","Lake Awasa, Ethiopoa","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"trichoptera larvae_pupae","7.8","larvae"
"0001FJ5W1B70J9GRP8BSZDEVXB","Lake Awasa, Ethiopoa","Barbus intermedius","abundance","number","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","2",NA,"trichoptera larvae_pupae","58","larvae"
"0001FJ5W1BJB999B954W798SY5","Lake Awasa, Ethiopoa","Barbus intermedius","relative abundance","percent","20","36",NA,"cm","total length",NA,"267","1987-12-01","1988-10-01",NA,"lake",NA,"Admassu and Dadebo","1997","Ethiopian Journal of Science","Admassu, D., & Dadebo, E. (1997). Diet composition, length-weight relationship and condition factor of Barbus species Rüipell, 1836 (Pisces: Cyprinidae) in Lake Awassa, Ethiopia. SINET: Ethiopian Journal of Science, 20(1), 13-30.","tbl 3","measurement type","1",NA,"odonata nymphs","1.3","larvae"
