"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"aquatic immature_insects","5.7","larvae"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"ceratopogonidae and_chironomidae_larvae","26.2","larvae"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"simulidae larvae","5.6","larvae"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"diptera pupae","12.4","pupae"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"libelullidade nymphs","6.6","larvae"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"belostomatidae","6.3","unknown"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"veliidae","2.2","unknown"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"cladocera","1.4","unknown"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"copepoda","0.8","unknown"
"0001FFMGGN40PSWKXG4RWRW3AN","Guaratuba, Paraná, Brazil","Rivulus luelingi","relative points","percent","12.3","36.2",NA,"mm","total length",NA,"129","2003-04-01","2004-02-01",NA,"stream","no mention","Abilhoa et al.","2010","Neotropical Ichthyology","Abilhoa, V., Vitule, J. R. S., & Bornatowski, H. (2010). Feeding ecology of Rivulus luelingi (Aplocheiloidei: Rivulidae) in a coastal Atlantic rainforest stream, southern Brazil. Neotropical Ichthyology, 8(4), 813-818.","tbl 1","measurement type","1",NA,"amphipoda","0.6","unknown"
