"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"gammarus aequicauda","0.02","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"gammarus aequicauda","3.59","unknown"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"protracheoniscus occidentalis","0.18","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"protracheoniscus occidentalis","39.13","unknown"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"unid crustacea","0.01","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"unid crustacea","0.05","unknown"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"chironomidae larvae","0.48","larvae"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"chironomidae larvae","14.34","larvae"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"stratiomyidae larvae","0.05","larvae"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"stratiomyidae larvae","0.35","larvae"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"stratiomyidae exuviae","0.01","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"stratiomyidae exuviae","0","unknown"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"rhagionidae larvae","0.02","larvae"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"rhagionidae larvae","2.11","larvae"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"ephydridae larvae","0.03","larvae"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"ephydridae larvae","0.18","larvae"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"ephydridae exuviae","0.01","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"ephydridae exuviae","0","unknown"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"unid hymenoptera_adult","0.02","adults"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"unid hymenoptera_adult","1.14","adults"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"invertebrate eggs","15.68","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"invertebrate eggs","2.32","unknown"
"0001FB8HSK5PK2A7TE2ZB3Y8YB","baix emporda, Spain","Aphanius iberus","percent number","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","1",NA,"terrestrial snails","0.12","unknown"
"0001FB8HSKX9S94B6KAP1D2HSH","baix emporda, Spain","Aphanius iberus","percent biomass","percent","7","30","18.4","mm","standard length",NA,"62","2002-11-21","2002-11-22",NA,"lagoon","mixed","Alcaraz & García-Berthou","2007","Environmental Biology of Fishes","Alcaraz, C., & García-Berthou, E. (2007). Food of an endangered cyprinodont (Aphanius iberus): ontogenetic diet shift and prey electivity. Environmental Biology of Fishes, 78(3), 193-207.","tbl 1","measurement type","2",NA,"terrestrial snails","0","unknown"
"0001FB8HSKJYSADGDMKB8BE951","Gelingüllü dam, Turkey","Pseudorasbora parva","percent volume","percent",NA,NA,"49","mm","fork length",NA,"605","2004-05-01","2005-09-01","five times","reservoir","no mention","Yalçin-Özdilek et al.","2013","Turkish Journal of Fisheries and Aquatic Sciences","Yalçin-Özdilek, S., Kirankaya, S. G., & Ekmekçi, F. G. (2013). Feeding ecology of the topmouth gudgeon Pseudorasbora parva (Temminck and Schlegel, 1846) in the Gelingüllü Reservoir, Turkey. Turkish Journal of Fisheries and Aquatic Sciences, 13(1), 87-94.","tbl 3","measurement type","1",NA,"cyanobacteria","9.014","unknown"
"0001FB8HSK3S8Q0PXMR57BV24F","Gelingüllü dam, Turkey","Pseudorasbora parva","percent number","percent",NA,NA,"49","mm","fork length",NA,"605","2004-05-01","2005-09-01","five times","reservoir","no mention","Yalçin-Özdilek et al.","2013","Turkish Journal of Fisheries and Aquatic Sciences","Yalçin-Özdilek, S., Kirankaya, S. G., & Ekmekçi, F. G. (2013). Feeding ecology of the topmouth gudgeon Pseudorasbora parva (Temminck and Schlegel, 1846) in the Gelingüllü Reservoir, Turkey. Turkish Journal of Fisheries and Aquatic Sciences, 13(1), 87-94.","tbl 3","measurement type","2",NA,"cyanobacteria","99.622","unknown"
"0001FB8HSKJYSADGDMKB8BE951","Gelingüllü dam, Turkey","Pseudorasbora parva","percent volume","percent",NA,NA,"49","mm","fork length",NA,"605","2004-05-01","2005-09-01","five times","reservoir","no mention","Yalçin-Özdilek et al.","2013","Turkish Journal of Fisheries and Aquatic Sciences","Yalçin-Özdilek, S., Kirankaya, S. G., & Ekmekçi, F. G. (2013). Feeding ecology of the topmouth gudgeon Pseudorasbora parva (Temminck and Schlegel, 1846) in the Gelingüllü Reservoir, Turkey. Turkish Journal of Fisheries and Aquatic Sciences, 13(1), 87-94.","tbl 3","measurement type","1",NA,"insecta","72.938999999999993","unknown"
