"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FFMGH5K5HF6K453V5VQ16J","Meadow Creek, Montana","Thymallus Montanus","average prey abundance","number","190","250",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","1",NA,"ephemeroptera nymph","6.2","larvae"
"0001FFMGH52C5WY6PXWZMH9WWQ","Meadow Creek, Montana","Thymallus Montanus","relative weight","percent","190","250",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","2",NA,"ephemeroptera nymph","21.9","larvae"
"0001FFMGH5S9JHV11QCX57AF7E","Meadow Creek, Montana","Thymallus Montanus","average prey abundance","number","250","325",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","3",NA,"ephemeroptera nymph","6","larvae"
"0001FFMGH5SCBMVY14J3H2QHSA","Meadow Creek, Montana","Thymallus Montanus","relative weight","percent","250","325",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","4",NA,"ephemeroptera nymph","6.1","larvae"
"0001FFMGH5K5HF6K453V5VQ16J","Meadow Creek, Montana","Thymallus Montanus","average prey abundance","number","190","250",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","1",NA,"ephemeroptera adult","0.6","adults"
"0001FFMGH52C5WY6PXWZMH9WWQ","Meadow Creek, Montana","Thymallus Montanus","relative weight","percent","190","250",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","2",NA,"ephemeroptera adult","1.8","adults"
"0001FFMGH5S9JHV11QCX57AF7E","Meadow Creek, Montana","Thymallus Montanus","average prey abundance","number","250","325",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","3",NA,"ephemeroptera adult","1","adults"
"0001FFMGH5SCBMVY14J3H2QHSA","Meadow Creek, Montana","Thymallus Montanus","relative weight","percent","250","325",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","4",NA,"ephemeroptera adult","0.5","adults"
"0001FFMGH5K5HF6K453V5VQ16J","Meadow Creek, Montana","Thymallus Montanus","average prey abundance","number","190","250",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","1",NA,"odonata nymph","1.6","larvae"
"0001FFMGH52C5WY6PXWZMH9WWQ","Meadow Creek, Montana","Thymallus Montanus","relative weight","percent","190","250",NA,"mm","standard length",NA,"20","1936-06-14","1936-07-10","3 times","creek","no mention","Brown","1938","The Journal of Wildlife Management","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl 1","collection date","2",NA,"odonata nymph","13.7","larvae"
